1,1,1,0,0,511,506
2,1,1,0,0,511,506
3,1,1,0,0,511,511
4,1,1,0,0,511,510
5,1,1,0,0,512,508
6,1,1,0,0,512,508
7,1,1,0,0,513,510
8,1,1,0,0,514,510
9,1,1,0,0,515,510
10,1,1,0,0,517,509
11,1,1,0,0,519,504
12,1,1,0,0,519,510
13,1,1,0,0,521,511
14,1,1,0,0,521,507
15,1,1,0,0,521,508
0,1,1,0,0,521,507
1,1,1,0,0,520,511
2,1,1,0,0,520,511
3,1,1,0,0,519,508
4,1,1,0,0,520,509
5,1,1,0,0,519,509
6,1,1,0,0,519,513
7,1,1,0,0,519,509
8,1,1,0,0,519,512
9,1,1,0,0,519,508
10,1,1,0,0,519,508
11,1,1,0,0,519,511
12,1,1,0,0,520,513
13,1,1,0,0,520,511
14,1,1,0,0,520,508
15,1,1,0,0,521,508
0,1,1,0,0,521,511
1,1,1,0,0,521,514
2,1,1,0,0,521,508
3,1,1,0,0,522,511
4,1,1,0,0,523,508
5,1,1,0,0,523,512
6,1,1,0,0,523,511
7,1,1,0,0,522,515
8,1,1,0,0,522,510
9,1,1,0,0,522,511
10,1,1,0,0,522,515
11,1,1,0,0,521,511
12,1,1,0,0,521,514
13,1,1,0,0,521,511
14,1,1,0,0,520,511
15,1,1,0,0,520,511
0,1,1,0,0,519,514
1,1,1,0,0,519,513
2,1,1,0,0,519,511
3,1,1,0,0,519,511
4,1,1,0,0,519,513
5,1,1,0,0,519,515
6,1,1,0,0,519,514
7,1,1,0,0,519,513
8,1,1,0,0,519,511
9,1,1,0,0,519,515
10,1,1,0,0,518,513
11,1,1,0,0,519,509
12,1,1,0,0,519,513
13,1,1,0,0,518,510
14,1,1,0,0,518,514
15,1,1,0,0,518,514
0,1,1,0,0,518,511
1,1,1,0,0,518,513
2,1,1,0,0,518,512
3,1,1,0,0,518,514
4,1,1,0,0,517,515
5,1,1,0,0,517,511
6,1,1,0,0,518,513
7,1,1,0,0,518,509
8,1,1,0,0,519,515
9,1,1,0,0,519,513
10,1,1,0,0,519,509
11,1,1,0,0,519,511
12,1,1,0,0,519,509
13,1,1,0,0,519,512
14,1,1,0,0,518,512
15,1,1,0,0,518,509
0,1,1,0,0,518,512
1,1,1,0,0,518,511
2,1,1,0,0,518,513
3,1,1,0,0,518,512
4,1,1,0,0,519,515
5,1,1,0,0,519,513
6,1,1,0,0,519,509
7,1,1,0,0,519,514
8,1,1,0,0,519,513
9,1,1,0,0,518,509
10,1,1,0,0,518,511
11,1,1,0,0,517,508
12,1,1,0,0,515,511
13,1,1,0,0,513,512
14,1,1,0,0,511,509
15,1,1,0,0,509,511
0,1,1,0,0,503,509
1,1,1,0,0,494,512
2,1,1,0,0,485,512
3,1,1,0,0,475,509
4,1,1,0,0,467,512
5,1,1,0,0,460,510
6,1,1,0,0,453,515
7,1,1,0,0,448,512
8,1,1,0,0,445,508
9,1,1,0,0,444,510
10,1,1,0,0,443,507
11,1,1,0,0,443,512
12,1,1,0,0,442,510
13,1,1,0,0,439,514
14,1,1,0,0,437,510
15,1,1,0,0,435,508
0,1,1,0,0,435,511
1,1,1,0,0,436,512
2,1,1,0,0,439,508
3,1,1,0,0,444,511
4,1,1,0,0,451,509
5,1,1,0,0,459,512
6,1,1,0,0,470,512
7,1,1,0,0,482,508
8,1,1,0,0,492,510
9,1,1,0,0,501,507
10,1,1,0,0,512,512
11,1,1,0,0,526,510
12,1,1,0,0,536,507
13,1,1,0,0,545,510
14,1,1,0,0,556,507
15,1,1,0,0,573,511
0,1,1,0,0,595,511
1,1,1,0,0,622,508
2,1,1,0,0,654,510
3,1,1,0,0,687,508
4,1,1,0,0,720,511
5,1,1,0,0,749,511
6,1,1,0,0,768,513
7,1,1,0,0,778,511
8,1,1,0,0,784,509
9,1,1,0,0,786,513
10,1,1,0,0,788,511
11,1,1,0,0,792,507
12,1,1,0,0,796,510
13,1,1,0,0,795,508
14,1,1,0,0,787,511
15,1,1,0,0,775,511
0,1,1,0,0,761,508
1,1,1,0,0,745,511
2,1,1,0,0,727,509
3,1,1,0,0,708,512
4,1,1,0,0,687,512
5,1,1,0,0,664,508
6,1,1,0,0,642,510
7,1,1,0,0,622,506
8,1,1,0,0,604,512
9,1,1,0,0,585,510
10,1,1,0,0,567,506
11,1,1,0,0,551,508
12,1,1,0,0,538,507
13,1,1,0,0,528,509
14,1,1,0,0,520,509
15,1,1,0,0,513,512
0,1,1,0,0,507,509
1,1,1,0,0,502,507
2,1,1,0,0,498,510
3,1,1,0,0,495,510
4,1,1,0,0,493,507
5,1,1,0,0,492,508
6,1,1,0,0,491,505
7,1,1,0,0,489,510
8,1,1,0,0,487,508
9,1,1,0,0,485,504
10,1,1,0,0,483,507
11,1,1,0,0,482,503
12,1,1,0,0,480,507
13,1,1,0,0,479,508
14,1,1,0,0,478,504
15,1,1,0,0,478,506
0,1,1,0,0,477,503
1,1,1,0,0,477,508
2,1,1,0,0,476,508
3,1,1,0,0,476,504
4,1,1,0,0,476,507
5,1,1,0,0,476,503
6,1,1,0,0,475,508
7,1,1,0,0,474,505
8,1,1,0,0,473,508
9,1,1,0,0,474,507
10,1,1,0,0,473,504
11,1,1,0,0,473,508
12,1,1,0,0,473,507
13,1,1,0,0,473,504
14,1,1,0,0,472,505
15,1,1,0,0,472,503
0,1,1,0,0,472,508
1,1,1,0,0,471,506
2,1,1,0,0,471,505
3,1,1,0,0,471,506
4,1,1,0,0,470,503
5,1,1,0,0,470,504
6,1,1,0,0,470,508
7,1,1,0,0,470,507
8,1,1,0,0,469,511
9,1,1,0,0,468,505
10,1,1,0,0,468,506
11,1,1,0,0,468,510
12,1,1,0,0,469,508
13,1,1,0,0,469,510
14,1,1,0,0,470,506
15,1,1,0,0,469,507
0,1,1,0,0,470,511
1,1,1,0,0,470,509
2,1,1,0,0,470,513
3,1,1,0,0,471,507
4,1,1,0,0,470,508
5,1,1,0,0,470,512
6,1,1,0,0,472,510
7,1,1,0,0,471,514
8,1,1,0,0,471,508
9,1,1,0,0,471,509
10,1,1,0,0,472,512
11,1,1,0,0,472,511
12,1,1,0,0,470,514
13,1,1,0,0,471,508
14,1,1,0,0,471,509
15,1,1,0,0,471,513
0,1,1,0,0,471,511
1,1,1,0,0,472,515
2,1,1,0,0,473,509
3,1,1,0,0,473,510
4,1,1,0,0,473,514
5,1,1,0,0,473,512
6,1,1,0,0,473,515
7,1,1,0,0,472,509
8,1,1,0,0,473,511
9,1,1,0,0,473,513
10,1,1,0,0,472,512
11,1,1,0,0,472,512
12,1,1,0,0,472,510
13,1,1,0,0,472,511
14,1,1,0,0,472,514
15,1,1,0,0,473,513
0,1,1,0,0,472,512
1,1,1,0,0,472,511
2,1,1,0,0,472,512
3,1,1,0,0,472,515
4,1,1,0,0,472,510
5,1,1,0,0,472,513
6,1,1,0,0,472,511
7,1,1,0,0,472,511
8,1,1,0,0,472,514
9,1,1,0,0,472,513
10,1,1,0,0,472,512
11,1,1,0,0,473,507
12,1,1,0,0,473,512
13,1,1,0,0,473,515
14,1,1,0,0,473,513
15,1,1,0,0,472,512
0,1,1,0,0,473,508
1,1,1,0,0,472,512
2,1,1,0,0,472,512
3,1,1,0,0,472,508
4,1,1,0,0,472,511
5,1,1,0,0,473,509
6,1,1,0,0,473,510
7,1,1,0,0,474,513
8,1,1,0,0,474,510
9,1,1,0,0,474,515
10,1,1,0,0,475,507
11,1,1,0,0,475,507
12,1,1,0,0,475,514
13,1,1,0,0,475,511
14,1,1,0,0,474,509
15,1,1,0,0,474,508
0,1,1,0,0,474,511
1,1,1,0,0,474,513
2,1,1,0,0,474,507
3,1,1,0,0,473,508
4,1,1,0,0,473,508
5,1,1,0,0,473,510
6,1,1,0,0,473,511
7,1,1,0,0,473,507
8,1,1,0,0,472,508
9,1,1,0,0,473,508
10,1,1,0,0,473,513
11,1,1,0,0,474,509
12,1,1,0,0,473,512
13,1,1,0,0,474,508
14,1,1,0,0,473,508
15,1,1,0,0,474,508
0,1,1,0,0,473,512
1,1,1,0,0,472,507
2,1,1,0,0,472,509
3,1,1,0,0,472,507
4,1,1,0,0,472,505
5,1,1,0,0,472,512
6,1,1,0,0,472,509
7,1,1,0,0,472,512
8,1,1,0,0,472,506
9,1,1,0,0,472,510
10,1,1,0,0,472,511
11,1,1,0,0,471,508
12,1,1,0,0,470,506
13,1,1,0,0,470,505
14,1,1,0,0,469,509
15,1,1,0,0,469,508
0,1,1,0,0,469,508
1,1,1,0,0,469,508
2,1,1,0,0,469,505
3,1,1,0,0,469,509
4,1,1,0,0,468,509
5,1,1,0,0,468,508
6,1,1,0,0,467,508
7,1,1,0,0,466,505
8,1,1,0,0,465,506
9,1,1,0,0,464,512
10,1,1,0,0,464,507
11,1,1,0,0,462,506
12,1,1,0,0,462,504
13,1,1,0,0,461,508
14,1,1,0,0,460,510
15,1,1,0,0,460,508
0,1,1,0,0,460,506
1,1,1,0,0,460,504
2,1,1,0,0,459,505
3,1,1,0,0,459,509
4,1,1,0,0,458,508
5,1,1,0,0,458,505
6,1,1,0,0,457,507
7,1,1,0,0,457,509
8,1,1,0,0,457,508
9,1,1,0,0,456,508
10,1,1,0,0,456,506
11,1,1,0,0,456,501
12,1,1,0,0,455,507
13,1,1,0,0,454,510
14,1,1,0,0,454,504
15,1,1,0,0,453,505
0,1,1,0,0,452,504
1,1,1,0,0,451,507
2,1,1,0,0,451,507
3,1,1,0,0,451,504
4,1,1,0,0,451,505
5,1,1,0,0,451,505
6,1,1,0,0,451,509
7,1,1,0,0,452,506
8,1,1,0,0,452,508
9,1,1,0,0,453,504
10,1,1,0,0,454,504
11,1,1,0,0,454,507
12,1,1,0,0,455,508
13,1,1,0,0,455,507
14,1,1,0,0,455,504
15,1,1,0,0,455,504
0,1,1,0,0,455,507
1,1,1,0,0,456,510
2,1,1,0,0,457,504
3,1,1,0,0,459,506
4,1,1,0,0,459,504
5,1,1,0,0,461,508
6,1,1,0,0,463,506
7,1,1,0,0,464,510
8,1,1,0,0,464,506
9,1,1,0,0,465,506
10,1,1,0,0,466,510
11,1,1,0,0,468,507
12,1,1,0,0,470,509
13,1,1,0,0,472,505
14,1,1,0,0,475,504
15,1,1,0,0,477,508
0,1,1,0,0,479,510
1,1,1,0,0,481,508
2,1,1,0,0,483,507
3,1,1,0,0,483,505
4,1,1,0,0,486,506
5,1,1,0,0,488,511
6,1,1,0,0,491,510
7,1,1,0,0,494,508
8,1,1,0,0,497,507
9,1,1,0,0,501,512
10,1,1,0,0,502,509
11,1,1,0,0,504,509
12,1,1,0,0,507,508
13,1,1,0,0,511,507
14,1,1,0,0,513,510
15,1,1,0,0,515,512
0,1,1,0,0,518,507
1,1,1,0,0,519,508
2,1,1,0,0,522,509
3,1,1,0,0,525,513
4,1,1,0,0,528,510
5,1,1,0,0,530,508
6,1,1,0,0,532,515
7,1,1,0,0,534,509
8,1,1,0,0,536,513
9,1,1,0,0,537,515
10,1,1,0,0,540,512
11,1,1,0,0,542,510
12,1,1,0,0,543,509
13,1,1,0,0,545,512
14,1,1,0,0,546,512
15,1,1,0,0,547,509
0,1,1,0,0,548,512
1,1,1,0,0,550,510
2,1,1,0,0,551,511
3,1,1,0,0,553,515
4,1,1,0,0,555,515
5,1,1,0,0,557,512
6,1,1,0,0,557,514
7,1,1,0,0,557,517
8,1,1,0,0,558,513
9,1,1,0,0,559,515
10,1,1,0,0,560,514
11,1,1,0,0,560,509
12,1,1,0,0,560,515
13,1,1,0,0,559,517
14,1,1,0,0,560,512
15,1,1,0,0,561,513
0,1,1,0,0,561,512
1,1,1,0,0,561,516
2,1,1,0,0,561,516
3,1,1,0,0,561,513
4,1,1,0,0,562,515
5,1,1,0,0,561,515
6,1,1,0,0,561,519
7,1,1,0,0,560,516
8,1,1,0,0,560,519
9,1,1,0,0,560,514
10,1,1,0,0,560,515
11,1,1,0,0,560,517
12,1,1,0,0,560,519
13,1,1,0,0,560,514
14,1,1,0,0,560,516
15,1,1,0,0,560,515
0,1,1,0,0,560,518
1,1,1,0,0,560,519
2,1,1,0,0,561,515
3,1,1,0,0,562,517
4,1,1,0,0,560,516
5,1,1,0,0,560,519
6,1,1,0,0,560,519
7,1,1,0,0,558,516
8,1,1,0,0,558,518
9,1,1,0,0,558,515
10,1,1,0,0,557,521
11,1,1,0,0,556,519
12,1,1,0,0,556,516
13,1,1,0,0,556,518
14,1,1,0,0,556,516
15,1,1,0,0,557,519
0,1,1,0,0,556,520
1,1,1,0,0,556,517
2,1,1,0,0,555,519
3,1,1,0,0,554,519
4,1,1,0,0,554,523
5,1,1,0,0,553,521
6,1,1,0,0,553,517
7,1,1,0,0,553,519
8,1,1,0,0,552,515
9,1,1,0,0,551,521
10,1,1,0,0,550,519
11,1,1,0,0,550,515
12,1,1,0,0,550,518
13,1,1,0,0,550,516
14,1,1,0,0,549,519
15,1,1,0,0,549,520
0,1,1,0,0,549,516
1,1,1,0,0,548,519
2,1,1,0,0,547,518
3,1,1,0,0,547,521
4,1,1,0,0,546,521
5,1,1,0,0,546,518
6,1,1,0,0,546,519
7,1,1,0,0,545,516
8,1,1,0,0,545,521
9,1,1,0,0,545,519
10,1,1,0,0,545,515
11,1,1,0,0,544,516
12,1,1,0,0,544,517
13,1,1,0,0,543,519
14,1,1,0,0,543,519
15,1,1,0,0,543,516
0,1,1,0,0,542,518
1,1,1,0,0,543,517
2,1,1,0,0,543,520
3,1,1,0,0,543,520
4,1,1,0,0,543,517
5,1,1,0,0,542,519
6,1,1,0,0,541,515
7,1,1,0,0,541,520
8,1,1,0,0,541,519
9,1,1,0,0,542,515
10,1,1,0,0,540,516
11,1,1,0,0,540,513
12,1,1,0,0,540,517
13,1,1,0,0,540,518
14,1,1,0,0,539,514
15,1,1,0,0,539,517
0,1,1,0,0,538,515
1,1,1,0,0,537,518
2,1,1,0,0,537,518
3,1,1,0,0,537,515
4,1,1,0,0,537,517
5,1,1,0,0,536,515
6,1,1,0,0,536,517
7,1,1,0,0,536,520
8,1,1,0,0,536,514
9,1,1,0,0,538,516
10,1,1,0,0,537,513
11,1,1,0,0,536,519
12,1,1,0,0,535,516
13,1,1,0,0,534,513
14,1,1,0,0,534,515
15,1,1,0,0,534,514
0,1,1,0,0,532,516
1,1,1,0,0,532,516
2,1,1,0,0,531,513
3,1,1,0,0,532,515
4,1,1,0,0,531,514
5,1,1,0,0,530,517
6,1,1,0,0,529,517
7,1,1,0,0,529,512
8,1,1,0,0,529,514
9,1,1,0,0,529,511
10,1,1,0,0,529,513
11,1,1,0,0,529,516
